Row,Timestamp,SC,TO,Action,Activity,Location,Duration
82,2024-11-14 11:18:11,SC006,TO_CO_TFTU000228,DROP,driving,at QC005,124
83,2024-11-14 11:20:14,SC006,TO_CO_TFTU000228,DROP,working,at WS014.01,60
84,2024-11-14 11:20:15,SC006,TO_CO_TFTU000228,DROP,arriving,at WS014.01,124
85,2024-11-14 11:21:14,SC006,TO_CO_TFTU000228,DROP,finished,at WS014.01,0
86,2024-11-14 11:21:14,SC006,TO_CO_TFTU000256,PICK,driving,at WS014.01,124
87,2024-11-14 11:23:18,SC006,TO_CO_TFTU000256,PICK,arriving,at QC005,124
88,2024-11-14 11:23:18,SC006,TO_CO_TFTU000256,PICK,working,at QC005,60
89,2024-11-14 11:24:18,SC006,TO_CO_TFTU000256,PICK,finished,at QC005,0
90,2024-11-14 11:24:18,SC006,TO_CO_TFTU000256,DROP,driving,at QC005,34
91,2024-11-14 11:24:52,SC006,TO_CO_TFTU000256,DROP,arriving,at WS002.01,34
92,2024-11-14 11:24:52,SC006,TO_CO_TFTU000256,DROP,working,at WS002.01,60
93,2024-11-14 11:25:52,SC006,TO_CO_TFTU000256,DROP,finished,at WS002.01,0
94,2024-11-14 11:25:52,SC006,TO_CO_TFTU000264,PICK,driving,at WS002.01,34
95,2024-11-14 11:26:26,SC006,TO_CO_TFTU000264,PICK,arriving,at QC005,34
96,2024-11-14 11:27:20,SC006,TO_CO_TFTU000264,PICK,waited,at QC005,54
97,2024-11-14 11:27:20,SC006,TO_CO_TFTU000264,PICK,working,at QC005,60
98,2024-11-14 11:28:20,SC006,TO_CO_TFTU000264,PICK,finished,at QC005,0
99,2024-11-14 11:28:20,SC006,TO_CO_TFTU000264,DROP,driving,at QC005,25
100,2024-11-14 11:28:45,SC006,TO_CO_TFTU000264,DROP,arriving,at WS001.01,25
101,2024-11-14 11:28:45,SC006,TO_CO_TFTU000264,DROP,working,at WS001.01,60
102,2024-11-14 11:29:45,SC006,TO_CO_TFTU000264,DROP,finished,at WS001.01,0
103,2024-11-14 11:29:45,SC006,TO_CO_TFTU000261,PICK,driving,at WS001.01,61
104,2024-11-14 11:30:46,SC006,TO_CO_TFTU000261,PICK,arriving,at QC007,61
105,2024-11-14 11:30:46,SC006,TO_CO_TFTU000261,PICK,working,at QC007,60
106,2024-11-14 11:31:46,SC006,TO_CO_TFTU000261,PICK,finished,at QC007,0
107,2024-11-14 11:31:46,SC006,TO_CO_TFTU000261,DROP,driving,at QC007,178
108,2024-11-14 11:34:44,SC006,TO_CO_TFTU000261,DROP,arriving,at WS016.01,178
109,2024-11-14 11:34:44,SC006,TO_CO_TFTU000261,DROP,working,at WS016.01,60
110,2024-11-14 11:35:44,SC006,TO_CO_TFTU000261,DROP,finished,at WS016.01,0
