Row,Timestamp,SC,TO,Action,Activity,Location,Duration
0,2024-11-14 10:27:10,SC009,TO_CO_TFTU000014,PICK,driving,start,89
1,2024-11-14 10:27:10,SC009,TO_CO_TFTU000014,PICK,driving,start,89
2,2024-11-14 10:28:28,SC009,TO_CO_TFTU000014,PICK,working,at QC007,60
3,2024-11-14 10:28:39,SC009,TO_CO_TFTU000014,PICK,arriving,at QC007,89
4,2024-11-14 10:29:28,SC009,TO_CO_TFTU000014,PICK,finished,at QC007,0
5,2024-11-14 10:29:28,SC009,TO_CO_TFTU000014,DROP,driving,at QC007,169
6,2024-11-14 10:32:17,SC009,TO_CO_TFTU000014,DROP,arriving,at WS015.01,169
7,2024-11-14 10:32:17,SC009,TO_CO_TFTU000014,DROP,working,at WS015.01,60
8,2024-11-14 10:33:17,SC009,TO_CO_TFTU000014,DROP,finished,at WS015.01,0
9,2024-11-14 10:33:17,SC009,TO_CO_TFTU000036,PICK,driving,at WS015.01,133
10,2024-11-14 10:35:30,SC009,TO_CO_TFTU000036,PICK,arriving,at QC005,133
11,2024-11-14 10:36:01,SC009,TO_CO_TFTU000036,PICK,waited,at QC005,31
12,2024-11-14 10:36:01,SC009,TO_CO_TFTU000036,PICK,working,at QC005,60
13,2024-11-14 10:37:02,SC009,TO_CO_TFTU000036,PICK,finished,at QC005,0
14,2024-11-14 10:37:02,SC009,TO_CO_TFTU000036,DROP,driving,at QC005,88
15,2024-11-14 10:38:29,SC009,TO_CO_TFTU000036,DROP,working,at WS010.01,60
16,2024-11-14 10:38:30,SC009,TO_CO_TFTU000036,DROP,arriving,at WS010.01,88
17,2024-11-14 10:39:29,SC009,TO_CO_TFTU000036,DROP,finished,at WS010.01,0
18,2024-11-14 10:39:29,SC009,TO_CO_TFTU000099,PICK,driving,at WS010.01,88
19,2024-11-14 10:40:57,SC009,TO_CO_TFTU000099,PICK,arriving,at QC005,88
20,2024-11-14 10:41:20,SC009,TO_CO_TFTU000099,PICK,waited,at QC005,23
21,2024-11-14 10:41:20,SC009,TO_CO_TFTU000099,PICK,working,at QC005,60
22,2024-11-14 10:42:21,SC009,TO_CO_TFTU000099,PICK,finished,at QC005,0
23,2024-11-14 10:42:21,SC009,TO_CO_TFTU000099,DROP,driving,at QC005,71
24,2024-11-14 10:43:31,SC009,TO_CO_TFTU000099,DROP,working,at YARD001.05,60
25,2024-11-14 10:43:32,SC009,TO_CO_TFTU000099,DROP,arriving,at YARD001.05,71
26,2024-11-14 10:44:31,SC009,TO_CO_TFTU000099,DROP,finished,at YARD001.05,0
27,2024-11-14 10:44:31,SC009,TO_CO_TFTU000094,PICK,driving,at YARD001.05,28
28,2024-11-14 10:44:59,SC009,TO_CO_TFTU000094,PICK,arriving,at RAIL001.01,28
29,2024-11-14 10:45:00,SC009,TO_CO_TFTU000094,PICK,working,at RAIL001.01,61
30,2024-11-14 10:46:00,SC009,TO_CO_TFTU000094,PICK,finished,at RAIL001.01,0
31,2024-11-14 10:46:00,SC009,TO_CO_TFTU000094,DROP,driving,at RAIL001.01,88
32,2024-11-14 10:47:28,SC009,TO_CO_TFTU000094,DROP,arriving,at WS003.01,88
33,2024-11-14 10:47:28,SC009,TO_CO_TFTU000094,DROP,working,at WS003.01,60
34,2024-11-14 10:48:28,SC009,TO_CO_TFTU000094,DROP,finished,at WS003.01,0
35,2024-11-14 10:48:28,SC009,TO_CO_TFTU000151,PICK,driving,at WS003.01,61
36,2024-11-14 10:49:29,SC009,TO_CO_TFTU000151,PICK,arriving,at QC006,61
37,2024-11-14 10:49:29,SC009,TO_CO_TFTU000151,PICK,working,at QC006,60
38,2024-11-14 10:50:29,SC009,TO_CO_TFTU000151,PICK,finished,at QC006,0
39,2024-11-14 10:50:29,SC009,TO_CO_TFTU000151,DROP,driving,at QC006,17
40,2024-11-14 10:50:46,SC009,TO_CO_TFTU000151,DROP,arriving,at YARD001.57,17
41,2024-11-14 10:50:46,SC009,TO_CO_TFTU000151,DROP,working,at YARD001.57,60
42,2024-11-14 10:51:46,SC009,TO_CO_TFTU000151,DROP,finished,at YARD001.57,0
43,2024-11-14 10:51:46,SC009,TO_CO_TFTU000054,PICK,driving,at YARD001.57,17
44,2024-11-14 10:52:03,SC009,TO_CO_TFTU000054,PICK,arriving,at QC007,17
45,2024-11-14 10:52:03,SC009,TO_CO_TFTU000054,PICK,working,at QC007,60
46,2024-11-14 10:53:03,SC009,TO_CO_TFTU000054,PICK,finished,at QC007,0
47,2024-11-14 10:53:03,SC009,TO_CO_TFTU000054,DROP,driving,at QC007,151
48,2024-11-14 10:55:34,SC009,TO_CO_TFTU000054,DROP,arriving,at WS013.01,151
49,2024-11-14 10:55:34,SC009,TO_CO_TFTU000054,DROP,working,at WS013.01,60
50,2024-11-14 10:56:34,SC009,TO_CO_TFTU000054,DROP,finished,at WS013.01,0
51,2024-11-14 10:56:34,SC009,TO_CO_TFTU000083,PICK,driving,at WS013.01,133
52,2024-11-14 10:58:47,SC009,TO_CO_TFTU000083,PICK,arriving,at QC006,133
53,2024-11-14 10:58:47,SC009,TO_CO_TFTU000083,PICK,working,at QC006,60
54,2024-11-14 10:59:47,SC009,TO_CO_TFTU000083,PICK,finished,at QC006,0
55,2024-11-14 10:59:47,SC009,TO_CO_TFTU000083,DROP,driving,at QC006,142
56,2024-11-14 11:02:09,SC009,TO_CO_TFTU000083,DROP,arriving,at WS014.01,142
57,2024-11-14 11:02:09,SC009,TO_CO_TFTU000083,DROP,working,at WS014.01,60
58,2024-11-14 11:03:09,SC009,TO_CO_TFTU000083,DROP,finished,at WS014.01,0
59,2024-11-14 11:03:09,SC009,TO_CO_TFTU000211,PICK,driving,at WS014.01,124
60,2024-11-14 11:05:13,SC009,TO_CO_TFTU000211,PICK,arriving,at QC005,124
61,2024-11-14 11:05:13,SC009,TO_CO_TFTU000211,PICK,working,at QC005,60
62,2024-11-14 11:06:13,SC009,TO_CO_TFTU000211,PICK,finished,at QC005,0
63,2024-11-14 11:06:13,SC009,TO_CO_TFTU000211,DROP,driving,at QC005,25
64,2024-11-14 11:06:38,SC009,TO_CO_TFTU000211,DROP,arriving,at WS001.01,25
65,2024-11-14 11:06:38,SC009,TO_CO_TFTU000211,DROP,working,at WS001.01,60
66,2024-11-14 11:07:38,SC009,TO_CO_TFTU000211,DROP,finished,at WS001.01,0
67,2024-11-14 11:07:38,SC009,TO_CO_TFTU000212,PICK,driving,at WS001.01,25
68,2024-11-14 11:08:03,SC009,TO_CO_TFTU000212,PICK,arriving,at QC005,25
69,2024-11-14 11:08:26,SC009,TO_CO_TFTU000212,PICK,waited,at QC005,23
70,2024-11-14 11:08:26,SC009,TO_CO_TFTU000212,PICK,working,at QC005,60
71,2024-11-14 11:09:26,SC009,TO_CO_TFTU000212,PICK,finished,at QC005,0
72,2024-11-14 11:09:26,SC009,TO_CO_TFTU000212,DROP,driving,at QC005,43
