Row,Timestamp,SC,TO,Action,Activity,Location,Duration
74,2024-11-14 11:05:46,SC012,TO_CO_TFTU000150,DROP,arriving,at WS013.01,115
75,2024-11-14 11:05:46,SC012,TO_CO_TFTU000150,DROP,working,at WS013.01,60
76,2024-11-14 11:06:46,SC012,TO_CO_TFTU000150,DROP,finished,at WS013.01,0
77,2024-11-14 11:06:46,SC012,TO_CO_TFTU000209,PICK,driving,at WS013.01,111
78,2024-11-14 11:08:37,SC012,TO_CO_TFTU000209,PICK,arriving,at RAIL001.92,111
79,2024-11-14 11:08:37,SC012,TO_CO_TFTU000209,PICK,working,at RAIL001.92,60
80,2024-11-14 11:09:37,SC012,TO_CO_TFTU000209,PICK,finished,at RAIL001.92,0
81,2024-11-14 11:09:37,SC012,TO_CO_TFTU000209,DROP,driving,at RAIL001.92,102
82,2024-11-14 11:11:19,SC012,TO_CO_TFTU000209,DROP,arriving,at WS012.01,102
83,2024-11-14 11:11:19,SC012,TO_CO_TFTU000209,DROP,working,at WS012.01,60
84,2024-11-14 11:12:19,SC012,TO_CO_TFTU000209,DROP,finished,at WS012.01,0
85,2024-11-14 11:12:19,SC012,TO_CO_TFTU000231,PICK,driving,at WS012.01,106
86,2024-11-14 11:14:05,SC012,TO_CO_TFTU000231,PICK,arriving,at QC005,106
87,2024-11-14 11:14:05,SC012,TO_CO_TFTU000231,PICK,working,at QC005,60
88,2024-11-14 11:15:05,SC012,TO_CO_TFTU000231,PICK,finished,at QC005,0
89,2024-11-14 11:15:05,SC012,TO_CO_TFTU000231,DROP,driving,at QC005,70
90,2024-11-14 11:16:15,SC012,TO_CO_TFTU000231,DROP,arriving,at WS008.01,70
91,2024-11-14 11:16:15,SC012,TO_CO_TFTU000231,DROP,working,at WS008.01,60
92,2024-11-14 11:17:15,SC012,TO_CO_TFTU000231,DROP,finished,at WS008.01,0
93,2024-11-14 11:17:15,SC012,TO_CO_TFTU000044,PICK,driving,at WS008.01,106
94,2024-11-14 11:19:01,SC012,TO_CO_TFTU000044,PICK,arriving,at QC007,106
95,2024-11-14 11:19:01,SC012,TO_CO_TFTU000044,PICK,working,at QC007,60
96,2024-11-14 11:20:01,SC012,TO_CO_TFTU000044,PICK,finished,at QC007,0
97,2024-11-14 11:20:01,SC012,TO_CO_TFTU000044,DROP,driving,at QC007,169
98,2024-11-14 11:22:50,SC012,TO_CO_TFTU000044,DROP,arriving,at WS015.01,169
99,2024-11-14 11:22:50,SC012,TO_CO_TFTU000044,DROP,working,at WS015.01,60
100,2024-11-14 11:23:50,SC012,TO_CO_TFTU000044,DROP,finished,at WS015.01,0
101,2024-11-14 11:23:50,SC012,TO_CO_TFTU000277,PICK,driving,at WS015.01,128
102,2024-11-14 11:25:58,SC012,TO_CO_TFTU000277,PICK,arriving,at QC004,128
103,2024-11-14 11:25:58,SC012,TO_CO_TFTU000277,PICK,working,at QC004,60
104,2024-11-14 11:26:58,SC012,TO_CO_TFTU000277,PICK,finished,at QC004,0
105,2024-11-14 11:26:58,SC012,TO_CO_TFTU000277,DROP,driving,at QC004,17
106,2024-11-14 11:27:15,SC012,TO_CO_TFTU000277,DROP,arriving,at YARD001.27,17
107,2024-11-14 11:27:15,SC012,TO_CO_TFTU000277,DROP,working,at YARD001.27,60
108,2024-11-14 11:28:15,SC012,TO_CO_TFTU000277,DROP,finished,at YARD001.27,0
109,2024-11-14 11:28:15,SC012,TO_CO_TFTU000283,PICK,driving,at YARD001.27,17
110,2024-11-14 11:28:32,SC012,TO_CO_TFTU000283,PICK,arriving,at QC003,17
111,2024-11-14 11:28:32,SC012,TO_CO_TFTU000283,PICK,working,at QC003,60
112,2024-11-14 11:29:32,SC012,TO_CO_TFTU000283,PICK,finished,at QC003,0
113,2024-11-14 11:29:32,SC012,TO_CO_TFTU000283,DROP,driving,at QC003,13
114,2024-11-14 11:29:45,SC012,TO_CO_TFTU000283,DROP,arriving,at YARD001.25,13
115,2024-11-14 11:29:45,SC012,TO_CO_TFTU000283,DROP,working,at YARD001.25,60
116,2024-11-14 11:30:45,SC012,TO_CO_TFTU000283,DROP,finished,at YARD001.25,0
117,2024-11-14 11:30:45,SC012,TO_CO_TFTU000202,PICK,driving,at YARD001.25,13
118,2024-11-14 11:30:58,SC012,TO_CO_TFTU000202,PICK,arriving,at QC003,13
119,2024-11-14 11:30:58,SC012,TO_CO_TFTU000202,PICK,working,at QC003,60
120,2024-11-14 11:31:58,SC012,TO_CO_TFTU000202,PICK,finished,at QC003,0
121,2024-11-14 11:31:58,SC012,TO_CO_TFTU000202,DROP,driving,at QC003,164
122,2024-11-14 11:34:42,SC012,TO_CO_TFTU000202,DROP,arriving,at WS017.01,164
123,2024-11-14 11:34:49,SC012,TO_CO_TFTU000202,DROP,waited,at WS017.01,7
124,2024-11-14 11:34:49,SC012,TO_CO_TFTU000202,DROP,working,at WS017.01,60
125,2024-11-14 11:35:50,SC012,TO_CO_TFTU000202,DROP,finished,at WS017.01,0
