Row,Timestamp,SC,TO,Action,Activity,Location,Duration
28,2024-11-14 10:45:22,SC002,TO_CO_TFTU000117,PICK,waited,at QC005,22
29,2024-11-14 10:45:22,SC002,TO_CO_TFTU000117,PICK,working,at QC005,61
30,2024-11-14 10:46:23,SC002,TO_CO_TFTU000117,PICK,finished,at QC005,0
31,2024-11-14 10:46:23,SC002,TO_CO_TFTU000117,DROP,driving,at QC005,43
32,2024-11-14 10:47:05,SC002,TO_CO_TFTU000117,DROP,working,at WS003.01,60
33,2024-11-14 10:47:06,SC002,TO_CO_TFTU000117,DROP,arriving,at WS003.01,43
34,2024-11-14 10:48:05,SC002,TO_CO_TFTU000117,DROP,finished,at WS003.01,0
35,2024-11-14 10:48:05,SC002,TO_CO_TFTU000124,PICK,driving,at WS003.01,43
36,2024-11-14 10:48:48,SC002,TO_CO_TFTU000124,PICK,arriving,at QC005,43
37,2024-11-14 10:48:48,SC002,TO_CO_TFTU000124,PICK,working,at QC005,60
38,2024-11-14 10:49:48,SC002,TO_CO_TFTU000124,PICK,finished,at QC005,0
39,2024-11-14 10:49:48,SC002,TO_CO_TFTU000124,DROP,driving,at QC005,70
40,2024-11-14 10:50:58,SC002,TO_CO_TFTU000124,DROP,arriving,at WS008.01,70
41,2024-11-14 10:50:58,SC002,TO_CO_TFTU000124,DROP,working,at WS008.01,60
42,2024-11-14 10:51:58,SC002,TO_CO_TFTU000124,DROP,finished,at WS008.01,0
43,2024-11-14 10:51:58,SC002,TO_CO_TFTU000167,PICK,driving,at WS008.01,70
44,2024-11-14 10:53:08,SC002,TO_CO_TFTU000167,PICK,arriving,at QC005,70
45,2024-11-14 10:53:08,SC002,TO_CO_TFTU000167,PICK,working,at QC005,60
46,2024-11-14 10:54:08,SC002,TO_CO_TFTU000167,PICK,finished,at QC005,0
47,2024-11-14 10:54:08,SC002,TO_CO_TFTU000167,DROP,driving,at QC005,97
48,2024-11-14 10:55:45,SC002,TO_CO_TFTU000167,DROP,arriving,at WS011.01,97
49,2024-11-14 10:55:45,SC002,TO_CO_TFTU000167,DROP,working,at WS011.01,60
50,2024-11-14 10:56:45,SC002,TO_CO_TFTU000167,DROP,finished,at WS011.01,0
51,2024-11-14 10:56:45,SC002,TO_CO_TFTU000187,PICK,driving,at WS011.01,97
52,2024-11-14 10:58:22,SC002,TO_CO_TFTU000187,PICK,arriving,at QC005,97
53,2024-11-14 10:58:22,SC002,TO_CO_TFTU000187,PICK,working,at QC005,60
54,2024-11-14 10:59:22,SC002,TO_CO_TFTU000187,PICK,finished,at QC005,0
55,2024-11-14 10:59:22,SC002,TO_CO_TFTU000187,DROP,driving,at QC005,43
56,2024-11-14 11:00:05,SC002,TO_CO_TFTU000187,DROP,arriving,at WS003.01,43
57,2024-11-14 11:00:05,SC002,TO_CO_TFTU000187,DROP,working,at WS003.01,60
58,2024-11-14 11:01:05,SC002,TO_CO_TFTU000187,DROP,finished,at WS003.01,0
59,2024-11-14 11:01:05,SC002,TO_CO_TFTU000192,PICK,driving,at WS003.01,38
60,2024-11-14 11:01:43,SC002,TO_CO_TFTU000192,PICK,arriving,at QC004,38
61,2024-11-14 11:01:43,SC002,TO_CO_TFTU000192,PICK,working,at QC004,60
62,2024-11-14 11:02:43,SC002,TO_CO_TFTU000192,PICK,finished,at QC004,0
63,2024-11-14 11:02:43,SC002,TO_CO_TFTU000192,DROP,driving,at QC004,47
64,2024-11-14 11:03:30,SC002,TO_CO_TFTU000192,DROP,arriving,at WS004.01,47
65,2024-11-14 11:03:30,SC002,TO_CO_TFTU000192,DROP,working,at WS004.01,60
66,2024-11-14 11:04:30,SC002,TO_CO_TFTU000192,DROP,finished,at WS004.01,0
67,2024-11-14 11:04:30,SC002,TO_CO_TFTU000203,PICK,driving,at WS004.01,52
68,2024-11-14 11:05:22,SC002,TO_CO_TFTU000203,PICK,arriving,at QC005,52
69,2024-11-14 11:06:06,SC002,TO_CO_TFTU000203,PICK,waited,at QC005,44
70,2024-11-14 11:06:06,SC002,TO_CO_TFTU000203,PICK,working,at QC005,60
71,2024-11-14 11:07:07,SC002,TO_CO_TFTU000203,PICK,finished,at QC005,0
72,2024-11-14 11:07:07,SC002,TO_CO_TFTU000203,DROP,driving,at QC005,70
73,2024-11-14 11:08:16,SC002,TO_CO_TFTU000203,DROP,working,at WS008.01,60
74,2024-11-14 11:08:17,SC002,TO_CO_TFTU000203,DROP,arriving,at WS008.01,70
75,2024-11-14 11:09:16,SC002,TO_CO_TFTU000203,DROP,finished,at WS008.01,0
76,2024-11-14 11:09:16,SC002,TO_CO_TFTU000197,PICK,driving,at WS008.01,70
77,2024-11-14 11:10:26,SC002,TO_CO_TFTU000197,PICK,arriving,at QC005,70
78,2024-11-14 11:10:26,SC002,TO_CO_TFTU000197,PICK,working,at QC005,60
79,2024-11-14 11:11:26,SC002,TO_CO_TFTU000197,PICK,finished,at QC005,0
80,2024-11-14 11:11:26,SC002,TO_CO_TFTU000197,DROP,driving,at QC005,115
81,2024-11-14 11:13:21,SC002,TO_CO_TFTU000197,DROP,arriving,at WS013.01,115
82,2024-11-14 11:13:21,SC002,TO_CO_TFTU000197,DROP,working,at WS013.01,60
83,2024-11-14 11:14:21,SC002,TO_CO_TFTU000197,DROP,finished,at WS013.01,0
84,2024-11-14 11:14:21,SC002,TO_CO_TFTU000050,PICK,driving,at WS013.01,151
85,2024-11-14 11:16:52,SC002,TO_CO_TFTU000050,PICK,arriving,at QC007,151
86,2024-11-14 11:16:52,SC002,TO_CO_TFTU000050,PICK,working,at QC007,60
87,2024-11-14 11:17:52,SC002,TO_CO_TFTU000050,PICK,finished,at QC007,0
88,2024-11-14 11:17:52,SC002,TO_CO_TFTU000050,DROP,driving,at QC007,169
89,2024-11-14 11:20:41,SC002,TO_CO_TFTU000050,DROP,arriving,at WS015.01,169
90,2024-11-14 11:20:41,SC002,TO_CO_TFTU000050,DROP,working,at WS015.01,60
91,2024-11-14 11:21:41,SC002,TO_CO_TFTU000050,DROP,finished,at WS015.01,0
92,2024-11-14 11:21:41,SC002,TO_CO_TFTU000204,PICK,driving,at WS015.01,133
93,2024-11-14 11:23:54,SC002,TO_CO_TFTU000204,PICK,arriving,at QC005,133
94,2024-11-14 11:23:54,SC002,TO_CO_TFTU000204,PICK,working,at QC005,60
95,2024-11-14 11:24:54,SC002,TO_CO_TFTU000204,PICK,finished,at QC005,0
96,2024-11-14 11:24:54,SC002,TO_CO_TFTU000204,DROP,driving,at QC005,151
97,2024-11-14 11:27:25,SC002,TO_CO_TFTU000204,DROP,arriving,at WS017.01,151
98,2024-11-14 11:27:25,SC002,TO_CO_TFTU000204,DROP,working,at WS017.01,60
99,2024-11-14 11:28:25,SC002,TO_CO_TFTU000204,DROP,finished,at WS017.01,0
100,2024-11-14 11:28:25,SC002,TO_CO_TFTU000263,PICK,driving,at WS017.01,151
101,2024-11-14 11:30:56,SC002,TO_CO_TFTU000263,PICK,arriving,at QC005,151
102,2024-11-14 11:30:56,SC002,TO_CO_TFTU000263,PICK,working,at QC005,60
103,2024-11-14 11:31:56,SC002,TO_CO_TFTU000263,PICK,finished,at QC005,0
104,2024-11-14 11:31:56,SC002,TO_CO_TFTU000263,DROP,driving,at QC005,151
105,2024-11-14 11:34:27,SC002,TO_CO_TFTU000263,DROP,arriving,at WS017.01,151
106,2024-11-14 11:34:27,SC002,TO_CO_TFTU000263,DROP,working,at WS017.01,60
107,2024-11-14 11:35:27,SC002,TO_CO_TFTU000263,DROP,finished,at WS017.01,0
