Row,Timestamp,SC,TO,Action,Activity,Location,Duration
25,2024-11-14 10:40:16,SC017,TO_CO_TFTU000105,PICK,driving,at WS004.01,52
26,2024-11-14 10:41:08,SC017,TO_CO_TFTU000105,PICK,arriving,at QC005,52
27,2024-11-14 10:41:50,SC017,TO_CO_TFTU000105,PICK,waited,at QC005,42
28,2024-11-14 10:41:50,SC017,TO_CO_TFTU000105,PICK,working,at QC005,60
29,2024-11-14 10:42:51,SC017,TO_CO_TFTU000105,PICK,finished,at QC005,0
30,2024-11-14 10:42:51,SC017,TO_CO_TFTU000105,DROP,driving,at QC005,88
31,2024-11-14 10:44:18,SC017,TO_CO_TFTU000105,DROP,working,at WS010.01,60
32,2024-11-14 10:44:19,SC017,TO_CO_TFTU000105,DROP,arriving,at WS010.01,88
33,2024-11-14 10:45:18,SC017,TO_CO_TFTU000105,DROP,finished,at WS010.01,0
34,2024-11-14 10:45:18,SC017,TO_CO_TFTU000015,PICK,driving,at WS010.01,88
35,2024-11-14 10:46:46,SC017,TO_CO_TFTU000015,PICK,arriving,at QC005,88
36,2024-11-14 10:46:56,SC017,TO_CO_TFTU000015,PICK,waited,at QC005,10
37,2024-11-14 10:46:56,SC017,TO_CO_TFTU000015,PICK,working,at QC005,60
38,2024-11-14 10:47:57,SC017,TO_CO_TFTU000015,PICK,finished,at QC005,0
39,2024-11-14 10:47:57,SC017,TO_CO_TFTU000015,DROP,driving,at QC005,142
40,2024-11-14 10:50:18,SC017,TO_CO_TFTU000015,DROP,working,at WS016.01,60
41,2024-11-14 10:50:19,SC017,TO_CO_TFTU000015,DROP,arriving,at WS016.01,142
42,2024-11-14 10:51:18,SC017,TO_CO_TFTU000015,DROP,finished,at WS016.01,0
43,2024-11-14 10:51:18,SC017,TO_CO_TFTU000049,PICK,driving,at WS016.01,160
44,2024-11-14 10:53:58,SC017,TO_CO_TFTU000049,PICK,arriving,at QC006,160
45,2024-11-14 10:53:58,SC017,TO_CO_TFTU000049,PICK,working,at QC006,60
46,2024-11-14 10:54:58,SC017,TO_CO_TFTU000049,PICK,finished,at QC006,0
47,2024-11-14 10:54:58,SC017,TO_CO_TFTU000049,DROP,driving,at QC006,151
48,2024-11-14 10:57:29,SC017,TO_CO_TFTU000049,DROP,arriving,at WS015.01,151
49,2024-11-14 10:57:29,SC017,TO_CO_TFTU000049,DROP,working,at WS015.01,60
50,2024-11-14 10:58:29,SC017,TO_CO_TFTU000049,DROP,finished,at WS015.01,0
51,2024-11-14 10:58:29,SC017,TO_CO_TFTU000058,PICK,driving,at WS015.01,133
52,2024-11-14 11:00:42,SC017,TO_CO_TFTU000058,PICK,arriving,at QC005,133
53,2024-11-14 11:00:42,SC017,TO_CO_TFTU000058,PICK,working,at QC005,60
54,2024-11-14 11:01:42,SC017,TO_CO_TFTU000058,PICK,finished,at QC005,0
55,2024-11-14 11:01:42,SC017,TO_CO_TFTU000058,DROP,driving,at QC005,151
56,2024-11-14 11:04:13,SC017,TO_CO_TFTU000058,DROP,arriving,at WS017.01,151
57,2024-11-14 11:04:13,SC017,TO_CO_TFTU000058,DROP,working,at WS017.01,60
58,2024-11-14 11:05:13,SC017,TO_CO_TFTU000058,DROP,finished,at WS017.01,0
59,2024-11-14 11:05:13,SC017,TO_CO_TFTU000148,PICK,driving,at WS017.01,164
60,2024-11-14 11:07:57,SC017,TO_CO_TFTU000148,PICK,arriving,at QC003,164
61,2024-11-14 11:08:10,SC017,TO_CO_TFTU000148,PICK,waited,at QC003,13
62,2024-11-14 11:08:10,SC017,TO_CO_TFTU000148,PICK,working,at QC003,60
63,2024-11-14 11:09:10,SC017,TO_CO_TFTU000148,PICK,finished,at QC003,0
64,2024-11-14 11:09:10,SC017,TO_CO_TFTU000148,DROP,driving,at QC003,137
65,2024-11-14 11:11:27,SC017,TO_CO_TFTU000148,DROP,arriving,at WS014.01,137
66,2024-11-14 11:11:27,SC017,TO_CO_TFTU000148,DROP,working,at WS014.01,60
67,2024-11-14 11:12:27,SC017,TO_CO_TFTU000148,DROP,finished,at WS014.01,0
68,2024-11-14 11:12:27,SC017,TO_CO_TFTU000217,PICK,driving,at WS014.01,124
69,2024-11-14 11:14:31,SC017,TO_CO_TFTU000217,PICK,arriving,at QC005,124
70,2024-11-14 11:14:31,SC017,TO_CO_TFTU000217,PICK,working,at QC005,60
71,2024-11-14 11:15:31,SC017,TO_CO_TFTU000217,PICK,finished,at QC005,0
72,2024-11-14 11:15:31,SC017,TO_CO_TFTU000217,DROP,driving,at QC005,133
73,2024-11-14 11:17:44,SC017,TO_CO_TFTU000217,DROP,arriving,at WS015.01,133
74,2024-11-14 11:17:44,SC017,TO_CO_TFTU000217,DROP,working,at WS015.01,60
75,2024-11-14 11:18:44,SC017,TO_CO_TFTU000217,DROP,finished,at WS015.01,0
76,2024-11-14 11:18:44,SC017,TO_CO_TFTU000257,PICK,driving,at WS015.01,151
77,2024-11-14 11:21:15,SC017,TO_CO_TFTU000257,PICK,arriving,at QC006,151
78,2024-11-14 11:21:15,SC017,TO_CO_TFTU000257,PICK,working,at QC006,60
79,2024-11-14 11:22:15,SC017,TO_CO_TFTU000257,PICK,finished,at QC006,0
80,2024-11-14 11:22:15,SC017,TO_CO_TFTU000257,DROP,driving,at QC006,36
81,2024-11-14 11:22:51,SC017,TO_CO_TFTU000257,DROP,arriving,at YARD001.36,36
82,2024-11-14 11:22:52,SC017,TO_CO_TFTU000257,DROP,working,at YARD001.36,61
83,2024-11-14 11:23:52,SC017,TO_CO_TFTU000257,DROP,finished,at YARD001.36,0
84,2024-11-14 11:23:52,SC017,TO_CO_TFTU000255,PICK,driving,at YARD001.36,18
85,2024-11-14 11:24:10,SC017,TO_CO_TFTU000255,PICK,arriving,at QC005,18
86,2024-11-14 11:24:54,SC017,TO_CO_TFTU000255,PICK,waited,at QC005,43
87,2024-11-14 11:24:54,SC017,TO_CO_TFTU000255,PICK,working,at QC005,61
88,2024-11-14 11:25:55,SC017,TO_CO_TFTU000255,PICK,finished,at QC005,0
89,2024-11-14 11:25:55,SC017,TO_CO_TFTU000255,DROP,driving,at QC005,43
90,2024-11-14 11:26:38,SC017,TO_CO_TFTU000255,DROP,arriving,at WS003.01,43
91,2024-11-14 11:26:38,SC017,TO_CO_TFTU000255,DROP,working,at WS003.01,60
92,2024-11-14 11:27:38,SC017,TO_CO_TFTU000255,DROP,finished,at WS003.01,0
93,2024-11-14 11:27:38,SC017,TO_CO_TFTU000284,PICK,driving,at WS003.01,38
94,2024-11-14 11:28:16,SC017,TO_CO_TFTU000284,PICK,arriving,at QC004,38
95,2024-11-14 11:28:16,SC017,TO_CO_TFTU000284,PICK,working,at QC004,60
96,2024-11-14 11:29:16,SC017,TO_CO_TFTU000284,PICK,finished,at QC004,0
97,2024-11-14 11:29:16,SC017,TO_CO_TFTU000284,DROP,driving,at QC004,22
98,2024-11-14 11:29:38,SC017,TO_CO_TFTU000284,DROP,arriving,at YARD001.40,22
99,2024-11-14 11:29:38,SC017,TO_CO_TFTU000284,DROP,working,at YARD001.40,60
100,2024-11-14 11:30:38,SC017,TO_CO_TFTU000284,DROP,finished,at YARD001.40,0
101,2024-11-14 11:30:38,SC017,TO_CO_TFTU000237,PICK,driving,at YARD001.40,47
102,2024-11-14 11:31:25,SC017,TO_CO_TFTU000237,PICK,arriving,at QC007,47
103,2024-11-14 11:31:25,SC017,TO_CO_TFTU000237,PICK,working,at QC007,60
104,2024-11-14 11:32:25,SC017,TO_CO_TFTU000237,PICK,finished,at QC007,0
105,2024-11-14 11:32:25,SC017,TO_CO_TFTU000237,DROP,driving,at QC007,160
106,2024-11-14 11:35:05,SC017,TO_CO_TFTU000237,DROP,arriving,at WS014.01,160
107,2024-11-14 11:35:05,SC017,TO_CO_TFTU000237,DROP,working,at WS014.01,60
108,2024-11-14 11:36:05,SC017,TO_CO_TFTU000237,DROP,finished,at WS014.01,0
