Row,Timestamp,SC,TO,Action,Activity,Location,Duration
52,2024-11-14 10:55:14,SC019,TO_CO_TFTU000173,PICK,working,at QC001,61
53,2024-11-14 10:56:14,SC019,TO_CO_TFTU000173,PICK,finished,at QC001,0
54,2024-11-14 10:56:14,SC019,TO_CO_TFTU000173,DROP,driving,at QC001,74
55,2024-11-14 10:57:28,SC019,TO_CO_TFTU000173,DROP,arriving,at WS003.01,74
56,2024-11-14 10:57:28,SC019,TO_CO_TFTU000173,DROP,working,at WS003.01,60
57,2024-11-14 10:58:28,SC019,TO_CO_TFTU000173,DROP,finished,at WS003.01,0
58,2024-11-14 10:58:28,SC019,TO_CO_TFTU000181,PICK,driving,at WS003.01,43
59,2024-11-14 10:59:11,SC019,TO_CO_TFTU000181,PICK,arriving,at QC005,43
60,2024-11-14 10:59:11,SC019,TO_CO_TFTU000181,PICK,working,at QC005,60
61,2024-11-14 11:00:11,SC019,TO_CO_TFTU000181,PICK,finished,at QC005,0
62,2024-11-14 11:00:11,SC019,TO_CO_TFTU000181,DROP,driving,at QC005,70
63,2024-11-14 11:01:21,SC019,TO_CO_TFTU000181,DROP,arriving,at WS008.01,70
64,2024-11-14 11:01:21,SC019,TO_CO_TFTU000181,DROP,working,at WS008.01,60
65,2024-11-14 11:02:21,SC019,TO_CO_TFTU000181,DROP,finished,at WS008.01,0
66,2024-11-14 11:02:21,SC019,TO_CO_TFTU000199,PICK,driving,at WS008.01,70
67,2024-11-14 11:03:31,SC019,TO_CO_TFTU000199,PICK,arriving,at QC005,70
68,2024-11-14 11:03:31,SC019,TO_CO_TFTU000199,PICK,working,at QC005,60
69,2024-11-14 11:04:31,SC019,TO_CO_TFTU000199,PICK,finished,at QC005,0
70,2024-11-14 11:04:31,SC019,TO_CO_TFTU000199,DROP,driving,at QC005,43
71,2024-11-14 11:05:14,SC019,TO_CO_TFTU000199,DROP,arriving,at WS003.01,43
72,2024-11-14 11:05:14,SC019,TO_CO_TFTU000199,DROP,working,at WS003.01,60
73,2024-11-14 11:06:14,SC019,TO_CO_TFTU000199,DROP,finished,at WS003.01,0
74,2024-11-14 11:06:14,SC019,TO_CO_TFTU000186,PICK,driving,at WS003.01,56
75,2024-11-14 11:07:10,SC019,TO_CO_TFTU000186,PICK,arriving,at QC003,56
76,2024-11-14 11:07:10,SC019,TO_CO_TFTU000186,PICK,working,at QC003,60
77,2024-11-14 11:08:10,SC019,TO_CO_TFTU000186,PICK,finished,at QC003,0
78,2024-11-14 11:08:10,SC019,TO_CO_TFTU000186,DROP,driving,at QC003,56
79,2024-11-14 11:09:06,SC019,TO_CO_TFTU000186,DROP,arriving,at WS003.01,56
80,2024-11-14 11:09:06,SC019,TO_CO_TFTU000186,DROP,working,at WS003.01,60
81,2024-11-14 11:10:06,SC019,TO_CO_TFTU000186,DROP,finished,at WS003.01,0
82,2024-11-14 11:10:06,SC019,TO_CO_TFTU000182,PICK,driving,at WS003.01,61
83,2024-11-14 11:11:07,SC019,TO_CO_TFTU000182,PICK,arriving,at QC006,61
84,2024-11-14 11:11:07,SC019,TO_CO_TFTU000182,PICK,working,at QC006,60
85,2024-11-14 11:12:07,SC019,TO_CO_TFTU000182,PICK,finished,at QC006,0
86,2024-11-14 11:12:07,SC019,TO_CO_TFTU000182,DROP,driving,at QC006,124
87,2024-11-14 11:14:11,SC019,TO_CO_TFTU000182,DROP,arriving,at WS012.01,124
88,2024-11-14 11:14:11,SC019,TO_CO_TFTU000182,DROP,working,at WS012.01,60
89,2024-11-14 11:15:11,SC019,TO_CO_TFTU000182,DROP,finished,at WS012.01,0
90,2024-11-14 11:15:11,SC019,TO_CO_TFTU000233,PICK,driving,at WS012.01,142
91,2024-11-14 11:17:33,SC019,TO_CO_TFTU000233,PICK,arriving,at QC007,142
92,2024-11-14 11:17:33,SC019,TO_CO_TFTU000233,PICK,working,at QC007,60
93,2024-11-14 11:18:33,SC019,TO_CO_TFTU000233,PICK,finished,at QC007,0
94,2024-11-14 11:18:33,SC019,TO_CO_TFTU000233,DROP,driving,at QC007,70
95,2024-11-14 11:19:43,SC019,TO_CO_TFTU000233,DROP,arriving,at WS002.01,70
96,2024-11-14 11:19:43,SC019,TO_CO_TFTU000233,DROP,working,at WS002.01,60
97,2024-11-14 11:20:43,SC019,TO_CO_TFTU000233,DROP,finished,at WS002.01,0
98,2024-11-14 11:20:43,SC019,TO_CO_TFTU000218,PICK,driving,at WS002.01,70
99,2024-11-14 11:21:53,SC019,TO_CO_TFTU000218,PICK,arriving,at QC007,70
100,2024-11-14 11:21:56,SC019,TO_CO_TFTU000218,PICK,waited,at QC007,3
101,2024-11-14 11:21:56,SC019,TO_CO_TFTU000218,PICK,working,at QC007,60
102,2024-11-14 11:22:57,SC019,TO_CO_TFTU000218,PICK,finished,at QC007,0
103,2024-11-14 11:22:57,SC019,TO_CO_TFTU000218,DROP,driving,at QC007,142
104,2024-11-14 11:25:18,SC019,TO_CO_TFTU000218,DROP,working,at WS012.01,60
105,2024-11-14 11:25:19,SC019,TO_CO_TFTU000218,DROP,arriving,at WS012.01,142
106,2024-11-14 11:26:18,SC019,TO_CO_TFTU000218,DROP,finished,at WS012.01,0
107,2024-11-14 11:26:18,SC019,TO_CO_TFTU000286,PICK,driving,at WS012.01,101
108,2024-11-14 11:27:59,SC019,TO_CO_TFTU000286,PICK,arriving,at RAIL001.93,101
109,2024-11-14 11:27:59,SC019,TO_CO_TFTU000286,PICK,working,at RAIL001.93,60
110,2024-11-14 11:28:59,SC019,TO_CO_TFTU000286,PICK,finished,at RAIL001.93,0
111,2024-11-14 11:28:59,SC019,TO_CO_TFTU000286,DROP,driving,at RAIL001.93,106
112,2024-11-14 11:30:45,SC019,TO_CO_TFTU000286,DROP,arriving,at WS003.01,106
113,2024-11-14 11:30:45,SC019,TO_CO_TFTU000286,DROP,working,at WS003.01,60
114,2024-11-14 11:31:45,SC019,TO_CO_TFTU000286,DROP,finished,at WS003.01,0
115,2024-11-14 11:31:45,SC019,TO_CO_TFTU000278,PICK,driving,at WS003.01,43
116,2024-11-14 11:32:28,SC019,TO_CO_TFTU000278,PICK,arriving,at QC005,43
117,2024-11-14 11:32:28,SC019,TO_CO_TFTU000278,PICK,working,at QC005,60
118,2024-11-14 11:33:28,SC019,TO_CO_TFTU000278,PICK,finished,at QC005,0
119,2024-11-14 11:33:28,SC019,TO_CO_TFTU000278,DROP,driving,at QC005,61
120,2024-11-14 11:34:29,SC019,TO_CO_TFTU000278,DROP,arriving,at WS007.01,61
121,2024-11-14 11:34:29,SC019,TO_CO_TFTU000278,DROP,working,at WS007.01,60
122,2024-11-14 11:35:29,SC019,TO_CO_TFTU000278,DROP,finished,at WS007.01,0
123,2024-11-14 11:35:29,SC019,TO_CO_TFTU000281,PICK,driving,at WS007.01,79
124,2024-11-14 11:36:48,SC019,TO_CO_TFTU000281,PICK,arriving,at QC006,79
125,2024-11-14 11:36:48,SC019,TO_CO_TFTU000281,PICK,working,at QC006,60
126,2024-11-14 11:37:48,SC019,TO_CO_TFTU000281,PICK,finished,at QC006,0
127,2024-11-14 11:37:48,SC019,TO_CO_TFTU000281,DROP,driving,at QC006,88
128,2024-11-14 11:39:16,SC019,TO_CO_TFTU000281,DROP,arriving,at WS008.01,88
129,2024-11-14 11:39:16,SC019,TO_CO_TFTU000281,DROP,working,at WS008.01,60
130,2024-11-14 11:40:16,SC019,TO_CO_TFTU000281,DROP,finished,at WS008.01,0
