Row,Timestamp,SC,TO,Action,Activity,Location,Duration
0,2024-11-14 10:27:10,SC001,TO_CO_TFTU000018,PICK,driving,start,31
1,2024-11-14 10:27:10,SC001,TO_CO_TFTU000018,PICK,driving,start,31
2,2024-11-14 10:27:41,SC001,TO_CO_TFTU000018,PICK,arriving,at QC003,31
3,2024-11-14 10:30:09,SC001,TO_CO_TFTU000018,PICK,waited,at QC003,158
4,2024-11-14 10:30:09,SC001,TO_CO_TFTU000018,PICK,working,at QC003,60
5,2024-11-14 10:31:09,SC001,TO_CO_TFTU000018,PICK,finished,at QC003,0
6,2024-11-14 10:31:09,SC001,TO_CO_TFTU000018,DROP,driving,at QC003,119
7,2024-11-14 10:33:08,SC001,TO_CO_TFTU000018,DROP,arriving,at WS012.01,119
8,2024-11-14 10:33:08,SC001,TO_CO_TFTU000018,DROP,working,at WS012.01,60
9,2024-11-14 10:34:08,SC001,TO_CO_TFTU000018,DROP,finished,at WS012.01,0
10,2024-11-14 10:34:08,SC001,TO_CO_TFTU000068,PICK,driving,at WS012.01,106
11,2024-11-14 10:35:54,SC001,TO_CO_TFTU000068,PICK,arriving,at QC005,106
12,2024-11-14 10:36:48,SC001,TO_CO_TFTU000068,PICK,waited,at QC005,54
13,2024-11-14 10:36:48,SC001,TO_CO_TFTU000068,PICK,working,at QC005,60
14,2024-11-14 10:37:48,SC001,TO_CO_TFTU000068,PICK,finished,at QC005,0
15,2024-11-14 10:37:48,SC001,TO_CO_TFTU000068,DROP,driving,at QC005,71
16,2024-11-14 10:38:59,SC001,TO_CO_TFTU000068,DROP,arriving,at YARD001.05,71
17,2024-11-14 10:38:59,SC001,TO_CO_TFTU000068,DROP,working,at YARD001.05,60
18,2024-11-14 10:39:59,SC001,TO_CO_TFTU000068,DROP,finished,at YARD001.05,0
19,2024-11-14 10:39:59,SC001,TO_CO_TFTU000080,PICK,driving,at YARD001.05,17
20,2024-11-14 10:40:16,SC001,TO_CO_TFTU000080,PICK,arriving,at QC001,17
21,2024-11-14 10:40:16,SC001,TO_CO_TFTU000080,PICK,working,at QC001,60
22,2024-11-14 10:41:16,SC001,TO_CO_TFTU000080,PICK,finished,at QC001,0
23,2024-11-14 10:41:16,SC001,TO_CO_TFTU000080,DROP,driving,at QC001,65
