Row,Timestamp,SC,TO,Action,Activity,Location,Duration
0,2024-11-14 10:27:10,SC011,TO_CO_TFTU000017,PICK,driving,start,49
1,2024-11-14 10:27:10,SC011,TO_CO_TFTU000017,PICK,driving,start,49
2,2024-11-14 10:27:59,SC011,TO_CO_TFTU000017,PICK,arriving,at QC005,49
3,2024-11-14 10:28:34,SC011,TO_CO_TFTU000017,PICK,waited,at QC005,45
4,2024-11-14 10:28:34,SC011,TO_CO_TFTU000017,PICK,working,at QC005,60
5,2024-11-14 10:29:34,SC011,TO_CO_TFTU000017,PICK,finished,at QC005,0
6,2024-11-14 10:29:34,SC011,TO_CO_TFTU000017,DROP,driving,at QC005,61
7,2024-11-14 10:30:35,SC011,TO_CO_TFTU000017,DROP,arriving,at WS007.01,61
8,2024-11-14 10:30:39,SC011,TO_CO_TFTU000017,DROP,waited,at WS007.01,4
9,2024-11-14 10:30:39,SC011,TO_CO_TFTU000017,DROP,working,at WS007.01,60
10,2024-11-14 10:31:40,SC011,TO_CO_TFTU000017,DROP,finished,at WS007.01,0
11,2024-11-14 10:31:40,SC011,TO_CO_TFTU000052,PICK,driving,at WS007.01,61
12,2024-11-14 10:32:41,SC011,TO_CO_TFTU000052,PICK,arriving,at QC005,61
13,2024-11-14 10:33:01,SC011,TO_CO_TFTU000052,PICK,waited,at QC005,21
14,2024-11-14 10:33:01,SC011,TO_CO_TFTU000052,PICK,working,at QC005,60
15,2024-11-14 10:34:01,SC011,TO_CO_TFTU000052,PICK,finished,at QC005,0
16,2024-11-14 10:34:01,SC011,TO_CO_TFTU000052,DROP,driving,at QC005,15
17,2024-11-14 10:34:16,SC011,TO_CO_TFTU000052,DROP,arriving,at YARD001.46,15
18,2024-11-14 10:34:16,SC011,TO_CO_TFTU000052,DROP,working,at YARD001.46,60
19,2024-11-14 10:35:16,SC011,TO_CO_TFTU000052,DROP,finished,at YARD001.46,0
20,2024-11-14 10:35:16,SC011,TO_CO_TFTU000069,PICK,driving,at YARD001.46,18
21,2024-11-14 10:35:34,SC011,TO_CO_TFTU000069,PICK,arriving,at QC006,18
22,2024-11-14 10:36:06,SC011,TO_CO_TFTU000069,PICK,waited,at QC006,31
23,2024-11-14 10:36:06,SC011,TO_CO_TFTU000069,PICK,working,at QC006,61
24,2024-11-14 10:37:07,SC011,TO_CO_TFTU000069,PICK,finished,at QC006,0
25,2024-11-14 10:37:07,SC011,TO_CO_TFTU000069,DROP,driving,at QC006,52
26,2024-11-14 10:37:58,SC011,TO_CO_TFTU000069,DROP,working,at WS002.01,60
27,2024-11-14 10:37:59,SC011,TO_CO_TFTU000069,DROP,arriving,at WS002.01,52
28,2024-11-14 10:38:58,SC011,TO_CO_TFTU000069,DROP,finished,at WS002.01,0
29,2024-11-14 10:38:58,SC011,TO_CO_TFTU000103,PICK,driving,at WS002.01,47
30,2024-11-14 10:39:45,SC011,TO_CO_TFTU000103,PICK,arriving,at QC003,47
31,2024-11-14 10:39:45,SC011,TO_CO_TFTU000103,PICK,working,at QC003,60
32,2024-11-14 10:40:45,SC011,TO_CO_TFTU000103,PICK,finished,at QC003,0
33,2024-11-14 10:40:45,SC011,TO_CO_TFTU000103,DROP,driving,at QC003,56
