Row,Timestamp,SC,TO,Action,Activity,Location,Duration
0,2024-11-14 10:27:10,SC014,TO_CO_TFTU000005,PICK,driving,start,8
1,2024-11-14 10:27:10,SC014,TO_CO_TFTU000005,PICK,driving,start,8
2,2024-11-14 10:27:10,SC014,TO_CO_TFTU000005,PICK,working,at QC003,60
3,2024-11-14 10:27:18,SC014,TO_CO_TFTU000005,PICK,arriving,at QC003,8
4,2024-11-14 10:28:07,SC014,TO_CO_TFTU000005,PICK,finished,at QC003,0
5,2024-11-14 10:28:07,SC014,TO_CO_TFTU000005,DROP,driving,at QC003,74
6,2024-11-14 10:29:21,SC014,TO_CO_TFTU000005,DROP,arriving,at YARD001.59,74
7,2024-11-14 10:29:22,SC014,TO_CO_TFTU000005,DROP,working,at YARD001.59,61
8,2024-11-14 10:30:22,SC014,TO_CO_TFTU000005,DROP,finished,at YARD001.59,0
9,2024-11-14 10:30:22,SC014,TO_CO_TFTU000038,PICK,driving,at YARD001.59,13
10,2024-11-14 10:30:35,SC014,TO_CO_TFTU000038,PICK,arriving,at QC007,13
11,2024-11-14 10:30:35,SC014,TO_CO_TFTU000038,PICK,working,at QC007,60
12,2024-11-14 10:31:35,SC014,TO_CO_TFTU000038,PICK,finished,at QC007,0
13,2024-11-14 10:31:35,SC014,TO_CO_TFTU000038,DROP,driving,at QC007,88
14,2024-11-14 10:33:03,SC014,TO_CO_TFTU000038,DROP,arriving,at WS004.01,88
15,2024-11-14 10:33:03,SC014,TO_CO_TFTU000038,DROP,working,at WS004.01,60
16,2024-11-14 10:34:03,SC014,TO_CO_TFTU000038,DROP,finished,at WS004.01,0
17,2024-11-14 10:34:03,SC014,TO_CO_TFTU000053,PICK,driving,at WS004.01,70
18,2024-11-14 10:35:13,SC014,TO_CO_TFTU000053,PICK,arriving,at QC006,70
19,2024-11-14 10:35:47,SC014,TO_CO_TFTU000053,PICK,waited,at QC006,34
20,2024-11-14 10:35:47,SC014,TO_CO_TFTU000053,PICK,working,at QC006,60
21,2024-11-14 10:36:48,SC014,TO_CO_TFTU000053,PICK,finished,at QC006,0
22,2024-11-14 10:36:48,SC014,TO_CO_TFTU000053,DROP,driving,at QC006,61
23,2024-11-14 10:37:48,SC014,TO_CO_TFTU000053,DROP,working,at WS003.01,60
24,2024-11-14 10:37:49,SC014,TO_CO_TFTU000053,DROP,arriving,at WS003.01,61
25,2024-11-14 10:38:48,SC014,TO_CO_TFTU000053,DROP,finished,at WS003.01,0
26,2024-11-14 10:38:48,SC014,TO_CO_TFTU000104,PICK,driving,at WS003.01,43
27,2024-11-14 10:39:31,SC014,TO_CO_TFTU000104,PICK,arriving,at QC005,43
28,2024-11-14 10:39:49,SC014,TO_CO_TFTU000104,PICK,waited,at QC005,18
29,2024-11-14 10:39:49,SC014,TO_CO_TFTU000104,PICK,working,at QC005,60
30,2024-11-14 10:40:50,SC014,TO_CO_TFTU000104,PICK,finished,at QC005,0
31,2024-11-14 10:40:50,SC014,TO_CO_TFTU000104,DROP,driving,at QC005,35
32,2024-11-14 10:41:24,SC014,TO_CO_TFTU000104,DROP,working,at YARD001.27,60
33,2024-11-14 10:41:25,SC014,TO_CO_TFTU000104,DROP,arriving,at YARD001.27,35
34,2024-11-14 10:42:24,SC014,TO_CO_TFTU000104,DROP,finished,at YARD001.27,0
35,2024-11-14 10:42:24,SC014,TO_CO_TFTU000121,PICK,driving,at YARD001.27,17
36,2024-11-14 10:42:41,SC014,TO_CO_TFTU000121,PICK,arriving,at QC003,17
37,2024-11-14 10:42:53,SC014,TO_CO_TFTU000121,PICK,waited,at QC003,12
38,2024-11-14 10:42:53,SC014,TO_CO_TFTU000121,PICK,working,at QC003,60
39,2024-11-14 10:43:54,SC014,TO_CO_TFTU000121,PICK,finished,at QC003,0
40,2024-11-14 10:43:54,SC014,TO_CO_TFTU000121,DROP,driving,at QC003,38
41,2024-11-14 10:44:32,SC014,TO_CO_TFTU000121,DROP,arriving,at WS001.01,38
42,2024-11-14 10:44:32,SC014,TO_CO_TFTU000121,DROP,working,at WS001.01,60
43,2024-11-14 10:45:32,SC014,TO_CO_TFTU000121,DROP,finished,at WS001.01,0
44,2024-11-14 10:45:32,SC014,TO_CO_TFTU000133,PICK,driving,at WS001.01,25
45,2024-11-14 10:45:56,SC014,TO_CO_TFTU000133,PICK,working,at QC005,60
46,2024-11-14 10:45:57,SC014,TO_CO_TFTU000133,PICK,arriving,at QC005,25
47,2024-11-14 10:46:56,SC014,TO_CO_TFTU000133,PICK,finished,at QC005,0
48,2024-11-14 10:46:56,SC014,TO_CO_TFTU000133,DROP,driving,at QC005,18
49,2024-11-14 10:47:14,SC014,TO_CO_TFTU000133,DROP,arriving,at YARD001.36,18
50,2024-11-14 10:47:15,SC014,TO_CO_TFTU000133,DROP,working,at YARD001.36,61
51,2024-11-14 10:48:15,SC014,TO_CO_TFTU000133,DROP,finished,at YARD001.36,0
