Row,Timestamp,SC,TO,Action,Activity,Location,Duration
84,2024-11-14 11:06:54,SC020,TO_CO_TFTU000190,PICK,working,at QC007,60
85,2024-11-14 11:07:54,SC020,TO_CO_TFTU000190,PICK,finished,at QC007,0
86,2024-11-14 11:07:54,SC020,TO_CO_TFTU000190,DROP,driving,at QC007,97
87,2024-11-14 11:09:31,SC020,TO_CO_TFTU000190,DROP,arriving,at WS007.01,97
88,2024-11-14 11:09:31,SC020,TO_CO_TFTU000190,DROP,working,at WS007.01,60
89,2024-11-14 11:10:31,SC020,TO_CO_TFTU000190,DROP,finished,at WS007.01,0
90,2024-11-14 11:10:31,SC020,TO_CO_TFTU000230,PICK,driving,at WS007.01,79
91,2024-11-14 11:11:50,SC020,TO_CO_TFTU000230,PICK,arriving,at QC006,79
92,2024-11-14 11:11:50,SC020,TO_CO_TFTU000230,PICK,working,at QC006,60
93,2024-11-14 11:12:50,SC020,TO_CO_TFTU000230,PICK,finished,at QC006,0
94,2024-11-14 11:12:50,SC020,TO_CO_TFTU000230,DROP,driving,at QC006,79
95,2024-11-14 11:14:09,SC020,TO_CO_TFTU000230,DROP,arriving,at WS007.01,79
96,2024-11-14 11:14:09,SC020,TO_CO_TFTU000230,DROP,working,at WS007.01,60
97,2024-11-14 11:15:09,SC020,TO_CO_TFTU000230,DROP,finished,at WS007.01,0
98,2024-11-14 11:15:09,SC020,TO_CO_TFTU000235,PICK,driving,at WS007.01,61
99,2024-11-14 11:16:10,SC020,TO_CO_TFTU000235,PICK,arriving,at QC005,61
100,2024-11-14 11:16:10,SC020,TO_CO_TFTU000235,PICK,working,at QC005,60
101,2024-11-14 11:17:10,SC020,TO_CO_TFTU000235,PICK,finished,at QC005,0
102,2024-11-14 11:17:10,SC020,TO_CO_TFTU000235,DROP,driving,at QC005,25
103,2024-11-14 11:17:35,SC020,TO_CO_TFTU000235,DROP,arriving,at WS001.01,25
104,2024-11-14 11:17:35,SC020,TO_CO_TFTU000235,DROP,working,at WS001.01,60
105,2024-11-14 11:18:35,SC020,TO_CO_TFTU000235,DROP,finished,at WS001.01,0
106,2024-11-14 11:18:35,SC020,TO_CO_TFTU000247,PICK,driving,at WS001.01,25
107,2024-11-14 11:19:00,SC020,TO_CO_TFTU000247,PICK,arriving,at QC005,25
108,2024-11-14 11:19:59,SC020,TO_CO_TFTU000247,PICK,waited,at QC005,59
109,2024-11-14 11:19:59,SC020,TO_CO_TFTU000247,PICK,working,at QC005,60
110,2024-11-14 11:21:00,SC020,TO_CO_TFTU000247,PICK,finished,at QC005,0
111,2024-11-14 11:21:00,SC020,TO_CO_TFTU000247,DROP,driving,at QC005,45
112,2024-11-14 11:21:45,SC020,TO_CO_TFTU000247,DROP,arriving,at YARD001.21,45
113,2024-11-14 11:21:45,SC020,TO_CO_TFTU000247,DROP,working,at YARD001.21,60
114,2024-11-14 11:22:45,SC020,TO_CO_TFTU000247,DROP,finished,at YARD001.21,0
115,2024-11-14 11:22:45,SC020,TO_CO_TFTU000252,PICK,driving,at YARD001.21,9
116,2024-11-14 11:22:54,SC020,TO_CO_TFTU000252,PICK,arriving,at QC003,9
117,2024-11-14 11:22:55,SC020,TO_CO_TFTU000252,PICK,working,at QC003,61
118,2024-11-14 11:23:55,SC020,TO_CO_TFTU000252,PICK,finished,at QC003,0
119,2024-11-14 11:23:55,SC020,TO_CO_TFTU000252,DROP,driving,at QC003,24
120,2024-11-14 11:24:19,SC020,TO_CO_TFTU000252,DROP,arriving,at YARD001.31,24
121,2024-11-14 11:24:19,SC020,TO_CO_TFTU000252,DROP,working,at YARD001.31,60
122,2024-11-14 11:25:19,SC020,TO_CO_TFTU000252,DROP,finished,at YARD001.31,0
123,2024-11-14 11:25:19,SC020,TO_CO_TFTU000266,PICK,driving,at YARD001.31,27
124,2024-11-14 11:25:46,SC020,TO_CO_TFTU000266,PICK,arriving,at QC005,27
125,2024-11-14 11:26:19,SC020,TO_CO_TFTU000266,PICK,waited,at QC005,32
126,2024-11-14 11:26:19,SC020,TO_CO_TFTU000266,PICK,working,at QC005,61
127,2024-11-14 11:27:20,SC020,TO_CO_TFTU000266,PICK,finished,at QC005,0
128,2024-11-14 11:27:20,SC020,TO_CO_TFTU000266,DROP,driving,at QC005,115
129,2024-11-14 11:29:14,SC020,TO_CO_TFTU000266,DROP,working,at WS013.01,60
130,2024-11-14 11:29:15,SC020,TO_CO_TFTU000266,DROP,arriving,at WS013.01,115
131,2024-11-14 11:30:14,SC020,TO_CO_TFTU000266,DROP,finished,at WS013.01,0
132,2024-11-14 11:30:14,SC020,TO_CO_TFTU000270,PICK,driving,at WS013.01,133
133,2024-11-14 11:32:27,SC020,TO_CO_TFTU000270,PICK,arriving,at QC006,133
134,2024-11-14 11:32:27,SC020,TO_CO_TFTU000270,PICK,working,at QC006,60
135,2024-11-14 11:33:27,SC020,TO_CO_TFTU000270,PICK,finished,at QC006,0
136,2024-11-14 11:33:27,SC020,TO_CO_TFTU000270,DROP,driving,at QC006,151
137,2024-11-14 11:35:58,SC020,TO_CO_TFTU000270,DROP,arriving,at WS015.01,151
138,2024-11-14 11:35:58,SC020,TO_CO_TFTU000270,DROP,working,at WS015.01,60
139,2024-11-14 11:36:58,SC020,TO_CO_TFTU000270,DROP,finished,at WS015.01,0
