Row,Timestamp,SC,TO,Action,Activity,Location,Duration
82,2024-11-14 11:10:12,SC003,TO_CO_TFTU000220,DROP,finished,at WS002.01,0
83,2024-11-14 11:10:12,SC003,TO_CO_TFTU000226,PICK,driving,at WS002.01,34
84,2024-11-14 11:10:46,SC003,TO_CO_TFTU000226,PICK,arriving,at QC005,34
85,2024-11-14 11:10:46,SC003,TO_CO_TFTU000226,PICK,working,at QC005,60
86,2024-11-14 11:11:46,SC003,TO_CO_TFTU000226,PICK,finished,at QC005,0
87,2024-11-14 11:11:46,SC003,TO_CO_TFTU000226,DROP,driving,at QC005,43
88,2024-11-14 11:12:29,SC003,TO_CO_TFTU000226,DROP,arriving,at WS003.01,43
89,2024-11-14 11:12:29,SC003,TO_CO_TFTU000226,DROP,working,at WS003.01,60
90,2024-11-14 11:13:29,SC003,TO_CO_TFTU000226,DROP,finished,at WS003.01,0
91,2024-11-14 11:13:29,SC003,TO_CO_TFTU000194,PICK,driving,at WS003.01,61
92,2024-11-14 11:14:30,SC003,TO_CO_TFTU000194,PICK,arriving,at QC006,61
93,2024-11-14 11:14:30,SC003,TO_CO_TFTU000194,PICK,working,at QC006,60
94,2024-11-14 11:15:30,SC003,TO_CO_TFTU000194,PICK,finished,at QC006,0
95,2024-11-14 11:15:30,SC003,TO_CO_TFTU000194,DROP,driving,at QC006,124
96,2024-11-14 11:17:34,SC003,TO_CO_TFTU000194,DROP,arriving,at WS012.01,124
97,2024-11-14 11:17:34,SC003,TO_CO_TFTU000194,DROP,working,at WS012.01,60
98,2024-11-14 11:18:34,SC003,TO_CO_TFTU000194,DROP,finished,at WS012.01,0
99,2024-11-14 11:18:34,SC003,TO_CO_TFTU000183,PICK,driving,at WS012.01,142
100,2024-11-14 11:20:56,SC003,TO_CO_TFTU000183,PICK,arriving,at QC007,142
101,2024-11-14 11:20:56,SC003,TO_CO_TFTU000183,PICK,working,at QC007,60
102,2024-11-14 11:21:56,SC003,TO_CO_TFTU000183,PICK,finished,at QC007,0
103,2024-11-14 11:21:56,SC003,TO_CO_TFTU000183,DROP,driving,at QC007,160
104,2024-11-14 11:24:36,SC003,TO_CO_TFTU000183,DROP,arriving,at WS014.01,160
105,2024-11-14 11:24:36,SC003,TO_CO_TFTU000183,DROP,working,at WS014.01,60
106,2024-11-14 11:25:36,SC003,TO_CO_TFTU000183,DROP,finished,at WS014.01,0
107,2024-11-14 11:25:36,SC003,TO_CO_TFTU000280,PICK,driving,at WS014.01,124
108,2024-11-14 11:27:40,SC003,TO_CO_TFTU000280,PICK,arriving,at QC005,124
109,2024-11-14 11:27:56,SC003,TO_CO_TFTU000280,PICK,waited,at QC005,16
110,2024-11-14 11:27:56,SC003,TO_CO_TFTU000280,PICK,working,at QC005,60
111,2024-11-14 11:28:56,SC003,TO_CO_TFTU000280,PICK,finished,at QC005,0
112,2024-11-14 11:28:56,SC003,TO_CO_TFTU000280,DROP,driving,at QC005,51
113,2024-11-14 11:29:47,SC003,TO_CO_TFTU000280,DROP,arriving,at YARD001.18,51
114,2024-11-14 11:29:47,SC003,TO_CO_TFTU000280,DROP,working,at YARD001.18,60
115,2024-11-14 11:30:47,SC003,TO_CO_TFTU000280,DROP,finished,at YARD001.18,0
116,2024-11-14 11:30:47,SC003,TO_CO_TFTU000275,PICK,driving,at YARD001.18,15
117,2024-11-14 11:31:02,SC003,TO_CO_TFTU000275,PICK,arriving,at QC003,15
118,2024-11-14 11:31:02,SC003,TO_CO_TFTU000275,PICK,working,at QC003,60
119,2024-11-14 11:32:02,SC003,TO_CO_TFTU000275,PICK,finished,at QC003,0
120,2024-11-14 11:32:02,SC003,TO_CO_TFTU000275,DROP,driving,at QC003,137
121,2024-11-14 11:34:19,SC003,TO_CO_TFTU000275,DROP,arriving,at WS014.01,137
122,2024-11-14 11:34:19,SC003,TO_CO_TFTU000275,DROP,working,at WS014.01,60
123,2024-11-14 11:35:19,SC003,TO_CO_TFTU000275,DROP,finished,at WS014.01,0
