Row,Timestamp,SC,TO,Action,Activity,Location,Duration
0,2024-11-14 10:27:10,SC005,TO_CO_TFTU000019,PICK,driving,start,24
1,2024-11-14 10:27:10,SC005,TO_CO_TFTU000019,PICK,driving,start,24
2,2024-11-14 10:27:34,SC005,TO_CO_TFTU000019,PICK,arriving,at QC003,24
3,2024-11-14 10:29:07,SC005,TO_CO_TFTU000019,PICK,waited,at QC003,103
4,2024-11-14 10:29:07,SC005,TO_CO_TFTU000019,PICK,working,at QC003,60
5,2024-11-14 10:30:07,SC005,TO_CO_TFTU000019,PICK,finished,at QC003,0
6,2024-11-14 10:30:07,SC005,TO_CO_TFTU000019,DROP,driving,at QC003,67
7,2024-11-14 10:31:14,SC005,TO_CO_TFTU000019,DROP,arriving,at YARD001.55,67
8,2024-11-14 10:31:14,SC005,TO_CO_TFTU000019,DROP,working,at YARD001.55,60
9,2024-11-14 10:32:14,SC005,TO_CO_TFTU000019,DROP,finished,at YARD001.55,0
10,2024-11-14 10:32:14,SC005,TO_CO_TFTU000027,PICK,driving,at YARD001.55,13
11,2024-11-14 10:32:27,SC005,TO_CO_TFTU000027,PICK,arriving,at QC006,13
12,2024-11-14 10:32:28,SC005,TO_CO_TFTU000027,PICK,working,at QC006,61
13,2024-11-14 10:33:28,SC005,TO_CO_TFTU000027,PICK,finished,at QC006,0
14,2024-11-14 10:33:28,SC005,TO_CO_TFTU000027,DROP,driving,at QC006,79
15,2024-11-14 10:34:47,SC005,TO_CO_TFTU000027,DROP,arriving,at WS007.01,79
16,2024-11-14 10:34:47,SC005,TO_CO_TFTU000027,DROP,working,at WS007.01,60
17,2024-11-14 10:35:47,SC005,TO_CO_TFTU000027,DROP,finished,at WS007.01,0
18,2024-11-14 10:35:47,SC005,TO_CO_TFTU000073,PICK,driving,at WS007.01,61
19,2024-11-14 10:36:48,SC005,TO_CO_TFTU000073,PICK,arriving,at QC005,61
20,2024-11-14 10:38:49,SC005,TO_CO_TFTU000073,PICK,waited,at QC005,121
21,2024-11-14 10:38:49,SC005,TO_CO_TFTU000073,PICK,working,at QC005,60
22,2024-11-14 10:39:49,SC005,TO_CO_TFTU000073,PICK,finished,at QC005,0
23,2024-11-14 10:39:49,SC005,TO_CO_TFTU000073,DROP,driving,at QC005,88
24,2024-11-14 10:41:17,SC005,TO_CO_TFTU000073,DROP,arriving,at WS010.01,88
